profile,context,term,obligation,note
RO-Crate 1.2 context,,http://schema.org/textValue,named in context,textValue
RO-Crate 1.2 context,,http://schema.org/thumbnail,named in context,thumbnail
RO-Crate 1.2 context,,http://schema.org/thumbnailUrl,named in context,thumbnailUrl
RO-Crate 1.2 context,,http://schema.org/tickerSymbol,named in context,tickerSymbol
RO-Crate 1.2 context,,http://schema.org/ticketNumber,named in context,ticketNumber
RO-Crate 1.2 context,,http://schema.org/ticketToken,named in context,ticketToken
RO-Crate 1.2 context,,http://schema.org/ticketedSeat,named in context,ticketedSeat
RO-Crate 1.2 context,,http://schema.org/timeOfDay,named in context,timeOfDay
RO-Crate 1.2 context,,http://schema.org/timeRequired,named in context,timeRequired
RO-Crate 1.2 context,,http://schema.org/timeToComplete,named in context,timeToComplete
RO-Crate 1.2 context,,http://schema.org/tissueSample,named in context,tissueSample
RO-Crate 1.2 context,,http://schema.org/title,named in context,title
RO-Crate 1.2 context,,http://schema.org/titleEIDR,named in context,titleEIDR
RO-Crate 1.2 context,,http://schema.org/toLocation,named in context,toLocation
RO-Crate 1.2 context,,http://schema.org/toRecipient,named in context,toRecipient
RO-Crate 1.2 context,,http://schema.org/tocContinuation,named in context,tocContinuation
RO-Crate 1.2 context,,http://schema.org/tocEntry,named in context,tocEntry
RO-Crate 1.2 context,,http://schema.org/tongueWeight,named in context,tongueWeight
RO-Crate 1.2 context,,http://schema.org/tool,named in context,tool
RO-Crate 1.2 context,,http://schema.org/torque,named in context,torque
RO-Crate 1.2 context,,http://schema.org/totalHistoricalEnrollment,named in context,totalHistoricalEnrollment
RO-Crate 1.2 context,,http://schema.org/totalJobOpenings,named in context,totalJobOpenings
RO-Crate 1.2 context,,http://schema.org/totalPaymentDue,named in context,totalPaymentDue
RO-Crate 1.2 context,,http://schema.org/totalPrice,named in context,totalPrice
RO-Crate 1.2 context,,http://schema.org/totalTime,named in context,totalTime
RO-Crate 1.2 context,,http://schema.org/tourBookingPage,named in context,tourBookingPage
RO-Crate 1.2 context,,http://schema.org/touristType,named in context,touristType
RO-Crate 1.2 context,,http://schema.org/track,named in context,track
RO-Crate 1.2 context,,http://schema.org/trackingNumber,named in context,trackingNumber
RO-Crate 1.2 context,,http://schema.org/trackingUrl,named in context,trackingUrl
RO-Crate 1.2 context,,http://schema.org/tracks,named in context,tracks
RO-Crate 1.2 context,,http://schema.org/trailer,named in context,trailer
RO-Crate 1.2 context,,http://schema.org/trailerWeight,named in context,trailerWeight
RO-Crate 1.2 context,,http://schema.org/trainName,named in context,trainName
RO-Crate 1.2 context,,http://schema.org/trainNumber,named in context,trainNumber
RO-Crate 1.2 context,,http://schema.org/trainingSalary,named in context,trainingSalary
RO-Crate 1.2 context,,http://schema.org/transFatContent,named in context,transFatContent
RO-Crate 1.2 context,,http://schema.org/transcript,named in context,transcript
RO-Crate 1.2 context,,http://schema.org/transitTime,named in context,transitTime
RO-Crate 1.2 context,,http://schema.org/transitTimeLabel,named in context,transitTimeLabel
RO-Crate 1.2 context,,http://schema.org/translationOfWork,named in context,translationOfWork
RO-Crate 1.2 context,,http://schema.org/translator,named in context,translator
RO-Crate 1.2 context,,http://schema.org/transmissionMethod,named in context,transmissionMethod
RO-Crate 1.2 context,,http://schema.org/travelBans,named in context,travelBans
RO-Crate 1.2 context,,http://schema.org/trialDesign,named in context,trialDesign
RO-Crate 1.2 context,,http://schema.org/tributary,named in context,tributary
RO-Crate 1.2 context,,http://schema.org/tripOrigin,named in context,tripOrigin
RO-Crate 1.2 context,,http://schema.org/typeOfBed,named in context,typeOfBed
RO-Crate 1.2 context,,http://schema.org/typeOfGood,named in context,typeOfGood
RO-Crate 1.2 context,,http://schema.org/typicalAgeRange,named in context,typicalAgeRange
RO-Crate 1.2 context,,http://schema.org/typicalCreditsPerTerm,named in context,typicalCreditsPerTerm
RO-Crate 1.2 context,,http://schema.org/typicalTest,named in context,typicalTest
RO-Crate 1.2 context,,http://schema.org/underName,named in context,underName
RO-Crate 1.2 context,,http://schema.org/unitCode,named in context,unitCode
RO-Crate 1.2 context,,http://schema.org/unitText,named in context,unitText
RO-Crate 1.2 context,,http://schema.org/unnamedSourcesPolicy,named in context,unnamedSourcesPolicy
RO-Crate 1.2 context,,http://schema.org/unsaturatedFatContent,named in context,unsaturatedFatContent
RO-Crate 1.2 context,,http://schema.org/uploadDate,named in context,uploadDate
RO-Crate 1.2 context,,http://schema.org/upvoteCount,named in context,upvoteCount
RO-Crate 1.2 context,,http://schema.org/url,named in context,url
RO-Crate 1.2 context,,http://schema.org/urlTemplate,named in context,urlTemplate
RO-Crate 1.2 context,,http://schema.org/usageInfo,named in context,usageInfo
RO-Crate 1.2 context,,http://schema.org/usedToDiagnose,named in context,usedToDiagnose
RO-Crate 1.2 context,,http://schema.org/userInteractionCount,named in context,userInteractionCount
RO-Crate 1.2 context,,http://schema.org/usesDevice,named in context,usesDevice
RO-Crate 1.2 context,,http://schema.org/usesHealthPlanIdStandard,named in context,usesHealthPlanIdStandard
RO-Crate 1.2 context,,http://schema.org/utterances,named in context,utterances
RO-Crate 1.2 context,,http://schema.org/validFor,named in context,validFor
RO-Crate 1.2 context,,http://schema.org/validFrom,named in context,validFrom
RO-Crate 1.2 context,,http://schema.org/validIn,named in context,validIn
RO-Crate 1.2 context,,http://schema.org/validThrough,named in context,validThrough
RO-Crate 1.2 context,,http://schema.org/validUntil,named in context,validUntil
RO-Crate 1.2 context,,http://schema.org/value,named in context,value
RO-Crate 1.2 context,,http://schema.org/valueAddedTaxIncluded,named in context,valueAddedTaxIncluded
RO-Crate 1.2 context,,http://schema.org/valueMaxLength,named in context,valueMaxLength
RO-Crate 1.2 context,,http://schema.org/valueMinLength,named in context,valueMinLength
RO-Crate 1.2 context,,http://schema.org/valueName,named in context,valueName
RO-Crate 1.2 context,,http://schema.org/valuePattern,named in context,valuePattern
RO-Crate 1.2 context,,http://schema.org/valueReference,named in context,valueReference
RO-Crate 1.2 context,,http://schema.org/valueRequired,named in context,valueRequired
RO-Crate 1.2 context,,http://schema.org/variableMeasured,named in context,variableMeasured
RO-Crate 1.2 context,,http://schema.org/variablesMeasured,named in context,variablesMeasured
RO-Crate 1.2 context,,http://schema.org/variantCover,named in context,variantCover
RO-Crate 1.2 context,,http://schema.org/variesBy,named in context,variesBy
RO-Crate 1.2 context,,http://schema.org/vatID,named in context,vatID
RO-Crate 1.2 context,,http://schema.org/vehicleConfiguration,named in context,vehicleConfiguration
RO-Crate 1.2 context,,http://schema.org/vehicleEngine,named in context,vehicleEngine
RO-Crate 1.2 context,,http://schema.org/vehicleIdentificationNumber,named in context,vehicleIdentificationNumber
RO-Crate 1.2 context,,http://schema.org/vehicleInteriorColor,named in context,vehicleInteriorColor
RO-Crate 1.2 context,,http://schema.org/vehicleInteriorType,named in context,vehicleInteriorType
RO-Crate 1.2 context,,http://schema.org/vehicleModelDate,named in context,vehicleModelDate
RO-Crate 1.2 context,,http://schema.org/vehicleSeatingCapacity,named in context,vehicleSeatingCapacity
RO-Crate 1.2 context,,http://schema.org/vehicleSpecialUsage,named in context,vehicleSpecialUsage
RO-Crate 1.2 context,,http://schema.org/vehicleTransmission,named in context,vehicleTransmission
RO-Crate 1.2 context,,http://schema.org/vendor,named in context,vendor
RO-Crate 1.2 context,,http://schema.org/verificationFactCheckingPolicy,named in context,verificationFactCheckingPolicy
RO-Crate 1.2 context,,http://schema.org/version,named in context,version
RO-Crate 1.2 context,,http://schema.org/video,named in context,video
RO-Crate 1.2 context,,http://schema.org/videoFormat,named in context,videoFormat
RO-Crate 1.2 context,,http://schema.org/videoFrameSize,named in context,videoFrameSize
RO-Crate 1.2 context,,http://schema.org/videoQuality,named in context,videoQuality
RO-Crate 1.2 context,,http://schema.org/volumeNumber,named in context,volumeNumber
RO-Crate 1.2 context,,http://schema.org/warning,named in context,warning
RO-Crate 1.2 context,,http://schema.org/warranty,named in context,warranty
RO-Crate 1.2 context,,http://schema.org/warrantyPromise,named in context,warrantyPromise
RO-Crate 1.2 context,,http://schema.org/warrantyScope,named in context,warrantyScope
RO-Crate 1.2 context,,http://schema.org/webCheckinTime,named in context,webCheckinTime
RO-Crate 1.2 context,,http://schema.org/webFeed,named in context,webFeed
RO-Crate 1.2 context,,http://schema.org/weight,named in context,weight
RO-Crate 1.2 context,,http://schema.org/weightTotal,named in context,weightTotal
RO-Crate 1.2 context,,http://schema.org/wheelbase,named in context,wheelbase
RO-Crate 1.2 context,,http://schema.org/width,named in context,width
RO-Crate 1.2 context,,http://schema.org/winner,named in context,winner
RO-Crate 1.2 context,,http://schema.org/wordCount,named in context,wordCount
RO-Crate 1.2 context,,http://schema.org/workExample,named in context,workExample
RO-Crate 1.2 context,,http://schema.org/workFeatured,named in context,workFeatured
RO-Crate 1.2 context,,http://schema.org/workHours,named in context,workHours
RO-Crate 1.2 context,,http://schema.org/workLocation,named in context,workLocation
RO-Crate 1.2 context,,http://schema.org/workPerformed,named in context,workPerformed
RO-Crate 1.2 context,,http://schema.org/workPresented,named in context,workPresented
RO-Crate 1.2 context,,http://schema.org/workTranslation,named in context,workTranslation
RO-Crate 1.2 context,,http://schema.org/workload,named in context,workload
RO-Crate 1.2 context,,http://schema.org/worksFor,named in context,worksFor
RO-Crate 1.2 context,,http://schema.org/worstRating,named in context,worstRating
RO-Crate 1.2 context,,http://schema.org/xpath,named in context,xpath
RO-Crate 1.2 context,,http://schema.org/yearBuilt,named in context,yearBuilt
RO-Crate 1.2 context,,http://schema.org/yearlyRevenue,named in context,yearlyRevenue
RO-Crate 1.2 context,,http://schema.org/yearsInOperation,named in context,yearsInOperation
RO-Crate 1.2 context,,http://schema.org/yield,named in context,yield
RO-Crate 1.2 context,,http://schema.org/MediaObject,named in context,File
RO-Crate 1.2 context,,http://schema.org/contentUrl,named in context,path
RO-Crate 1.2 context,,http://schema.org/Periodical,named in context,Journal
RO-Crate 1.2 context,,http://www.iana.org/assignments/relation/cite-as,named in context,cite-as
RO-Crate 1.2 context,,http://pcdm.org/models#hasFile,named in context,hasFile
RO-Crate 1.2 context,,http://pcdm.org/models#hasMember,named in context,hasMember
RO-Crate 1.2 context,,http://pcdm.org/models#Collection,named in context,RepositoryCollection
RO-Crate 1.2 context,,http://pcdm.org/models#Object,named in context,RepositoryObject
RO-Crate 1.2 context,,http://pcdm.org/models#File,named in context,RepositoryFile
RO-Crate 1.2 context,,https://bioschemas.org/ComputationalWorkflow,named in context,ComputationalWorkflow
RO-Crate 1.2 context,,https://bioschemas.org/properties/input,named in context,input
RO-Crate 1.2 context,,https://bioschemas.org/properties/output,named in context,output
RO-Crate 1.2 context,,https://bioschemas.org/FormalParameter,named in context,FormalParameter
RO-Crate 1.2 context,,http://www.w3.org/ns/prov#wasDerivedFrom,named in context,wasDerivedFrom
RO-Crate 1.2 context,,http://purl.org/pav/importedFrom,named in context,importedFrom
RO-Crate 1.2 context,,http://purl.org/pav/importedOn,named in context,importedOn
RO-Crate 1.2 context,,http://purl.org/pav/importedBy,named in context,importedBy
RO-Crate 1.2 context,,http://purl.org/pav/retrievedFrom,named in context,retrievedFrom
RO-Crate 1.2 context,,http://purl.org/pav/retrievedOn,named in context,retrievedOn
RO-Crate 1.2 context,,http://purl.org/pav/retrievedBy,named in context,retrievedBy
RO-Crate 1.2 context,,http://purl.org/dc/terms/conformsTo,named in context,conformsTo
RO-Crate 1.2 context,,http://purl.org/dc/terms/Standard,named in context,Standard
RO-Crate 1.2 context,,http://www.w3.org/ns/dx/prof/hasArtifact,named in context,hasArtifact
RO-Crate 1.2 context,,http://www.w3.org/ns/dx/prof/hasResource,named in context,hasResource
RO-Crate 1.2 context,,http://www.w3.org/ns/dx/prof/hasRole,named in context,hasRole
RO-Crate 1.2 context,,http://www.w3.org/ns/dx/prof/hasToken,named in context,hasToken
RO-Crate 1.2 context,,http://www.w3.org/ns/dx/prof/isProfileOf,named in context,isProfileOf
RO-Crate 1.2 context,,http://www.w3.org/ns/dx/prof/ResourceDescriptor,named in context,ResourceDescriptor
